customer_id,id,month,name,age,ssn,occupation,annual_income,monthly_inhand_salary,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,type_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,credit_history_age,payment_of_min_amount,total_emi_per_month,amount_invested_monthly,payment_behaviour,monthly_balance,credit_score
CUS_0x4187,0x1ffb1,August,Schnurrw,36,292-38-7700,Journalist,41544.52,3337.043333333333,4,3,6,2,"Personal Loan, and Debt Consolidation Loan",30,16,9.75,11.0,Standard,2434.12,33.17286853883958,6 Years and 4 Months,Yes,65.99020551409852,335.0404645194762,Low_spent_Small_value_payments,222.6736632997586,Poor
CUS_0x104a,0x11a01,August,Leahk,37,#F%$D@*&8,Mechanic,14981.39,1461.4491666666663,2,7,5,4,"Mortgage Loan, Auto Loan, Not Specified, and Payday Loan",5,6,0.63,4.0,Good,1122.46,39.64164181721113,32 Years and 3 Months,No,38.11596751942855,164.88918149049954,Low_spent_Small_value_payments,233.1397676567385,Standard
CUS_0xc6f2,0x9709,August,Wanfengp,21,359-07-9611,Engineer,103515.51,8334.2925,0,2,5,4,"Student Loan, Credit-Builder Loan, Credit-Builder Loan, and Credit-Builder Loan",6,2222,6.2,4.0,,60.25,35.78968991567217,29 Years and 6 Months,NM,211.6298821963082,64.9558056555438,High_spent_Large_value_payments,796.8435621481482,Good
CUS_0x49bf,0x933d,August,Ahmannz,31,067-13-9000,Musician,44056.29,3946.3575,4,5,29,5,"Personal Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Debt Consolidation Loan",5,19,14.55,13.0,Standard,1474.48,30.048588489140567,13 Years and 2 Months,Yes,139.33086610517964,263.0923103803995,High_spent_Small_value_payments,252.21257351442088,Standard
CUS_0xb660,0x3559,August,Jessicad,31,304-98-6409,Architect,15627.72,1027.31,6,6,15,3,"Not Specified, Home Equity Loan, and Home Equity Loan",30,10,10.06,4.0,Standard,983.22,30.5313130827197,32 Years and 2 Months,Yes,23.615970023304964,67.2411412551689,Low_spent_Small_value_payments,301.8738887215261,Standard
CUS_0x6256,0xb755,August,Peterr,31,483-56-8418,Musician,17251.0,1226.5833333333333,10,6,19,-100,"Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, Not Specified, and Student Loan",15,22,28.05,10.0,,4537.36,38.28457713989111,10 Years and 2 Months,Yes,49.92020786769209,88.42326238664906,Low_spent_Large_value_payments,254.3148630789922,Standard
CUS_0xb644,0x164d1,August,Ernest Scheyderf,26,682-75-1288,Scientist,44577.26,3838.771666666667,5,4,1,4,"Credit-Builder Loan, Not Specified, Debt Consolidation Loan, and Student Loan",5,5,5.98,3.0,Good,636.43,28.334023545898265,18 Years and 10 Months,No,124.7000728440908,124.47846300446078,Low_spent_Medium_value_payments,414.69863081811513,Standard
CUS_0x7623,0x92d1,August,LaCapral,19,315-73-7611,Musician,16518.68,1559.5566666666666,4,6,14,-100,"Not Specified, Student Loan, Auto Loan, and Payday Loan",10,6,5.17,0.0,Standard,1277.8,33.74515608542913,31 Years and 9 Months,Yes,51.73970546170983,66.83964203003009,Low_spent_Small_value_payments,327.37631917492666,Standard
CUS_0x32a5,0x1ce1,August,"""John ODonnell""f",23,900-72-1051,Engineer,16852.635,1530.8003731857482,4,6,9,0,,27,13,16.68,8.0,Standard,775.22,30.08041533923621,29 Years and 6 Months,Yes,160.58587681425155,53.91582238232171,Low_spent_Large_value_payments,385.2228026176783,Good
CUS_0x6235,0x1ac59,August,Alex ere,38,293-99-9694,,35142.57,3074.5475,3,7,18,4,"Student Loan, Home Equity Loan, Mortgage Loan, and Payday Loan",10,14,8.64,5.0,Standard,951.46,28.64151963464557,16 Years and 2 Months,NM,90.90178476896229,53.0385002814788,High_spent_Medium_value_payments,413.5144649495589,Poor
CUS_0xa585,0x194b9,August,Mark Felsenthali,48,645-55-3869,Musician,88668.81,7565.0675,5,4,2,1159,"Home Equity Loan, Home Equity Loan, and Mortgage Loan",9,5,5.18,0.0,Good,809.08,37.00637735500288,17 Years and 10 Months,No,220.3688778240921,10000.0,,579.2634192955588,Poor
CUS_0x8e72,0x81fd,August,Freifeldz,49,767-92-0166,Lawyer,37813.97,3233.164166666667,5,6,11,2,"Home Equity Loan, and Payday Loan",13,5,4.91,4.0,Good,880.43,28.988674890650948,18 Years and 5 Months,No,36.01705179340833,10000.0,High_spent_Large_value_payments,496.3237683547224,Standard
CUS_0xc163,0x420d,August,Jason Langeg,19,552-86-7671,Media_Manager,40327.22,3595.601666666667,5,5,7,0,,13,-2,7.87,4.0,Good,1073.76,26.86094156926575,22 Years and 0 Months,NM,0.0,113.91894810928726,High_spent_Medium_value_payments,495.6412185573794,Standard
CUS_0x5e33,0x9295,August,Lesleys,28,095-07-4805,Developer,14860.49,1406.374166666667,9,8,23,-100,"Mortgage Loan, Payday Loan, Credit-Builder Loan, and Auto Loan",53,19,7.13,10.0,Standard,2688.87,23.79877326164818,17 Years and 10 Months,Yes,31.650546104172488,81.21967493102264,Low_spent_Small_value_payments,317.7671956314715,Poor
CUS_0xb9ca,0x39b5,August,Kambash,39,559-39-3779,Accountant,69847.44,6020.62,10,8,28,6,"Auto Loan, Home Equity Loan, Student Loan, Credit-Builder Loan, Personal Loan, and Debt Consolidation Loan",22,26,19.47,14.0,Bad,3413.05,34.694850523419625,5 Years and 5 Months,Yes,255.27234453522323,212.5680128459277,High_spent_Medium_value_payments,384.22164261884905,Standard
CUS_0x4f00,0x240e5,August,Jessica Wohlo,24,239-64-7715,Developer,82616.56,7053.713333333332,6,7,5,4,"Credit-Builder Loan, Credit-Builder Loan, Personal Loan, and Debt Consolidation Loan",26,16,4.39,1.0,Standard,1204.38,39.96973954348947,26 Years and 11 Months,No,146.59056325938127,268.7326914481621,Low_spent_Large_value_payments,560.04807862579,Poor
CUS_0x745b,0x253b1,August,Axelx,45,516-38-0624,Writer,43534.9,3758.908333333333,3,6,15,4,"Payday Loan, Payday Loan, Not Specified, and Debt Consolidation Loan",8,18,16.51,7.0,Standard,314.58,35.20941119875012,18 Years and 11 Months,Yes,100.40804469116692,63.88458253430817,High_spent_Large_value_payments,451.5982061078583,Standard
CUS_0x5db9,0x140a1,August,Sebastiank,26,517-11-7660,Entrepreneur,24858.67,1977.555833333333,8,6,11,2,"Mortgage Loan, and Mortgage Loan",26,16,2.99,4.0,Good,585.59,28.39671450066681,15 Years and 9 Months,No,35.193365013694184,109.8598511744898,Low_spent_Small_value_payments,342.7023671451493,Good
CUS_0x470d,0x228b5,August,Amy,27,486-78-9044,Scientist,19543.05,1640.5875,8,6,16,5,"Not Specified, Mortgage Loan, Payday Loan, Home Equity Loan, and Student Loan",23,15,28.91,9.0,Bad,3087.45,26.080431309339808,14 Years and 2 Months,Yes,71.22048300516802,65.66700862008506,High_spent_Medium_value_payments,277.1712583747469,Good
CUS_0x8749,0x1c915,August,Sei,22,185-23-0205,Journalist,81617.68,6601.473333333332,6,7,27,5,"Personal Loan, Payday Loan, Student Loan, Mortgage Loan, and Not Specified",27,16,18.46,13.0,Bad,4156.6,34.893948116105896,3 Years and 5 Months,Yes,239.52795778432784,109.33917165478265,High_spent_Large_value_payments,551.2802038942228,Standard
CUS_0x6398,0x1d0dd,August,Haysj,44,572-95-7256,Journalist,36354.02,3062.501666666666,9,9,32,7,"Personal Loan, Home Equity Loan, Auto Loan, Mortgage Loan, Student Loan, Credit-Builder Loan, and Home Equity Loan",28,16,16.86,11.0,Standard,2654.94,36.89334913445778,12 Years and 0 Months,Yes,124.90783055983404,87.86691696270576,High_spent_Small_value_payments,353.4754191441268,Poor
CUS_0xa7aa,0x4e91,August,Philip Blenkinsopu,43,077-76-6515,Musician,21039.96,1493.33,3,3,5,3,"Auto Loan, Credit-Builder Loan, and Auto Loan",27,10,13.55,4.0,Standard,659.6,30.62961120545453,6 Years and 6 Months,Yes,28.249306715557445,69.93037171753677,Low_spent_Medium_value_payments,331.15332156690584,Standard
CUS_0x3019,0x3055,August,Annika Breidthardto,51,346-10-4963,Writer,99007.68,8223.64,7,7,8,-100,,14,17,3.08,2.0,,31.89,39.50943270701545,26 Years and 10 Months,No,0.0,463.88020863157686,High_spent_Small_value_payments,618.4837913684232,Good
CUS_0x54bc,0xd3f9,August,William Jamesj,18,425-82-8832,Entrepreneur,110116.64,9161.386666666667,7,5,9,438,"Auto Loan, Student Loan, and Payday Loan",24,16,7.57,3.0,Standard,324.69,33.848846914669444,32 Years and 3 Months,No,202.92258396544105,785.1963775090128,Low_spent_Large_value_payments,198.0197051922131,Standard
CUS_0x906b,0x7db9,August,Busvined,28,677-40-1433,Developer,23459.45,2121.9541666666664,8,5,9,2,"Home Equity Loan, and Mortgage Loan",13,10,3.5600000000000005,5.0,Standard,264.07,24.986287310835447,25 Years and 3 Months,Yes,26.60782994689795,121.25409037162784,Low_spent_Small_value_payments,354.3334963481408,Poor
CUS_0xbdd9,0xcd2d,August,Chiangy,15,491-09-0120,Scientist,31785.1,2410.758333333333,7,9,27,9,"Personal Loan, Student Loan, Payday Loan, Home Equity Loan, Payday Loan, Mortgage Loan, Personal Loan, Not Specified, and Credit-Builder Loan",45,16,27.75,7.0,,4399.44,38.59084163746596,8 Years and 5 Months,Yes,178.77415955675656,164.06065153876273,Low_spent_Small_value_payments,188.24102223781404,Good
CUS_0x8704,0x18859,August,Daniel Basesv,31,497-36-7729,Mechanic,76726.64,6098.886666666666,6,6,3,3,"Credit-Builder Loan, Student Loan, and Auto Loan",21,12,16.61,3.0,Standard,103.86,30.256201354519423,29 Years and 6 Months,No,145.22910148101775,114.68076186499272,High_spent_Medium_value_payments,599.9788033206561,Standard
CUS_0x31eb,0x6e7d,August,Breidthardtv,51,439-99-0001,Teacher,35991.91,2920.325833333334,3,4,3,3,"Auto Loan, Home Equity Loan, and Payday Loan",9,2,4.84,3.0,Good,792.73,30.09349627232385,17 Years and 0 Months,No,60.50607215872269,353.91852822262774,Low_spent_Small_value_payments,167.607982951983,Good
CUS_0x565d,0x3ead,August,Aruna Viswanathaq,36,311-14-9969,Media_Manager,75672.08,6254.006666666667,7,5,28,6,"Payday Loan, Home Equity Loan, Student Loan, Credit-Builder Loan, Payday Loan, and Mortgage Loan",23,20,,9.0,Bad,3881.25,36.27279175896517,7 Years and 5 Months,Yes,311.88474547457264,131.1085385314035,High_spent_Large_value_payments,422.4073826606907,Standard
CUS_0xc394,0x25e3d,August,N.o,34,747-43-9082,Architect,108484.38,8820.365,4,7,6,1,Payday Loan,29,15,10.07,7.0,Standard,1427.16,42.675663555777774,31 Years and 3 Months,Yes,71.53422050961187,154.31253327081555,High_spent_Large_value_payments,896.1897462195727,Poor
CUS_0x956b,0x1bea1,August,Maria Ajitm,40,775-64-4038,Teacher,14482.5,1363.875,7,7,19,4,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, and Auto Loan",30,13,9.27,12.0,Standard,1856.22,36.116614822722894,19 Years and 2 Months,NM,27.219132886601766,92.57110802475889,High_spent_Small_value_payments,276.59725908863936,Poor
CUS_0x7b38,0xbf1d,August,Wayne Coleg,30,738-27-7124,Musician,101696.19,8432.6825,5,7,10,-100,"Not Specified, and Student Loan",30,18,7.53,1.0,Standard,545.89,29.75716329902729,27 Years and 2 Months,NM,6626.0,206.667820699036,High_spent_Large_value_payments,764.6239173352252,Poor
CUS_0x8ab5,0x3961,August,Padraic Halpinf,20,745-89-0277,Lawyer,81903.8,6603.316666666668,0,3,8,0,,6,5,2.11,1.0,Good,697.86,34.54797380663097,18 Years and 11 Months,No,0.0,142.34793788926902,Low_spent_Medium_value_payments,598.0145394341228,Poor
CUS_0xba4c,0x1be05,August,Smith Douglasp,21,507-44-8168,Lawyer,81418.74,7065.895,1,4,10,-100,"Home Equity Loan, and Not Specified",9,3,8.46,1.0,Good,1369.02,22.7747421577758,21 Years and 2 Months,No,121.37850465033472,564.9436058860415,Low_spent_Medium_value_payments,300.26738946362383,Good
CUS_0x880b,0xb641,August,Jones Lisag,21,790-45-5982,,7830.03,775.5024999999998,8,7,30,5,"Payday Loan, Home Equity Loan, Auto Loan, Mortgage Loan, and Credit-Builder Loan",44,22,0.92,10.0,Bad,1255.57,33.39744669156045,5 Years and 11 Months,Yes,31.59359990927999,0.0,High_spent_Medium_value_payments,287.5668452610147,Poor
CUS_0xab18,0x10cb1,August,Drazeny,29,272-52-5234,Developer,34378.87,3014.9058333333337,6,5,6,0,,5,21,8.7,10.0,Standard,1020.66,37.46040497705621,16 Years and 11 Months,Yes,0.0,228.9720290288769,Low_spent_Medium_value_payments,352.5185543044565,Standard
CUS_0xae36,0x110f5,August,Yinkad,35,756-20-3064,Manager,31433.97,2798.4975,3,3,16,0,,18,16,6.99,3.0,Standard,188.89,35.837038156628424,33 Years and 2 Months,No,0.0,206.23551413023625,Low_spent_Small_value_payments,363.6142358697638,Standard
CUS_0x2b58,0x1f621,August,Annn,33,571-37-0616,Doctor,35479.47,2927.6225,5,3,7,4,"Not Specified, Credit-Builder Loan, Not Specified, and Auto Loan",13,13,8.37,3.0,Standard,1381.1,36.93766828909512,19 Years and 9 Months,Yes,64.2306320340511,86.70366512291946,High_spent_Medium_value_payments,391.8279528430294,Standard
CUS_0x1962,0x64bd,August,Edwardg,36,209-16-3037,Mechanic,33645.24,2693.77,4,6,2,3,"Auto Loan, Not Specified, and Mortgage Loan",8,14,14.47,9.0,Good,1162.68,34.689178824717224,16 Years and 10 Months,No,337.5340854764748,107.81547018638132,High_spent_Medium_value_payments,353.02283862498365,Good
CUS_0x3d16,0x21f0d,August,Dhanya Skariachans,40,079-17-3731,Musician,14422.22,1013.8516666666668,9,6,27,-100,"Debt Consolidation Loan, and Home Equity Loan",48,27,8.35,8.0,Bad,1325.68,37.28903598487233,18 Years and 1 Months,Yes,21.005482591392955,61.2378417122869,,279.14184236298684,Standard
CUS_0x16b1,0x6775,August,illy Cheungd,36,#F%$D@*&8,,67412.2,5911.6833333333325,6,5,7,2,"Credit-Builder Loan, and Home Equity Loan",23,12,18.7,9.0,Standard,858.85,37.420087939224615,28 Years and 9 Months,Yes,106.59293418922586,10000.0,High_spent_Medium_value_payments,508.8714529394218,Good
CUS_0x9983,0x2431,August,Julien Toyerb,36,510-91-2920,Writer,57219.92,4511.326666666667,8,6,33,6,"Student Loan, Not Specified, Home Equity Loan, Not Specified, Personal Loan, and Personal Loan",18,24,19.25,13.0,Bad,4935.76,32.71172172380787,3 Years and 8 Months,Yes,159.295824218156,63.241849296401966,High_spent_Medium_value_payments,478.5949931521087,Standard
CUS_0x9b37,0x103d5,August,Jamest,40,642-81-6284,,35865.45,2726.7875,6,5,7,0,,8,9,3.27,7.0,Standard,1270.06,24.074015754013573,18 Years and 5 Months,No,0.0,33.279870561930025,High_spent_Large_value_payments,479.39887943807,Standard
CUS_0x4354,0x2ef9,August,Euanv,18,895-48-7601,Entrepreneur,81935.42,6867.951666666668,5,4,9,1,Home Equity Loan,5,12,5.359999999999999,7.0,Good,625.32,37.9763233063718,21 Years and 9 Months,No,66.45771044835497,136.44358398188342,High_spent_Large_value_payments,723.8938722364284,Standard
CUS_0x1630,0x1c6ed,August,Laurence Fletchery,35,638-52-4307,Writer,17706148.0,6943.133333333334,4,6,10,6,"Not Specified, Student Loan, Personal Loan, Not Specified, Not Specified, and Debt Consolidation Loan",9,10,16.55,5.0,Standard,377.05,32.08662335207269,11 Years and 2 Months,Yes,340.2877299893213,396.248174376382,Low_spent_Medium_value_payments,237.77742896763016,Poor
CUS_0x2e0f,0x8635,August,Neha Dasguptau,49,023-04-9631,Doctor,111940.64,9348.386666666667,3,7,5,1,Payday Loan,5,17,7.69,4.0,Standard,598.18,32.526222269888585,30 Years and 11 Months,No,90.87489068975364,198.03712818903537,High_spent_Medium_value_payments,895.9266477878778,Standard
CUS_0xa679,0x1ce61,August,Eva Taylorb,21,496-94-9136,Accountant,102665.07,8737.4225,5,3,15,6,"Debt Consolidation Loan, Personal Loan, Personal Loan, Credit-Builder Loan, Payday Loan, and Auto Loan",24,18,19.64,8.0,Standard,969.83,36.51959570178066,8 Years and 6 Months,NM,473.1944773799017,452.6489389986251,Low_spent_Medium_value_payments,227.8988336214733,Standard
CUS_0x129b,0x16f81,August,N.w,24,#F%$D@*&8,Entrepreneur,95933.68,7860.473333333332,4,5,15,7,"Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, Not Specified, and Payday Loan",18,10,17.87,5.0,Standard,129.15,34.16585064443529,8 Years and 2 Months,Yes,361.8671108749424,167.71802808017438,High_spent_Large_value_payments,496.4621943782166,Standard
CUS_0x7dff,0x165f1,August,ar Vasovicw,31,#F%$D@*&8,Media_Manager,18005.41,1213.450833333333,3,9,33,3,"Payday Loan, Personal Loan, and Debt Consolidation Loan",17,9,13.45,15.0,Standard,2564.51,24.981383735785567,13 Years and 10 Months,Yes,36.34786743084604,162.2855175490647,Low_spent_Small_value_payments,212.71169835342255,Standard
CUS_0x164a,0x227d1,August,Alistairj,41,580-12-6259,Entrepreneur,80756.36,6937.696666666668,5,3,7,3,"Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",0,4,6.38,3.0,Good,1356.82,33.51560207664608,29 Years and 5 Months,No,189.1711729447216,70.3308031442382,High_spent_Large_value_payments,674.2676905777067,Standard
CUS_0x67dc,0x41f5,August,Mattw,19,429-06-5904,Manager,127491.48,10731.29,5,1,1,4,"Payday Loan, Auto Loan, Personal Loan, and Auto Loan",4,9,1.65,4.0,Good,563.31,26.9961543017234,23 Years and 4 Months,No,287.1611884608103,357.096005336859,High_spent_Small_value_payments,688.8718062023307,Good
CUS_0x8f0c,0xe911,August,Hirschlerv,42,293-28-7372,Developer,50243.22,4107.935,8,3,19,3,"Personal Loan, Auto Loan, and Not Specified",17,14,12.19,2.0,,1161.1,31.779737503247148,27 Years and 5 Months,Yes,62.89923429306123,126.46972955360977,High_spent_Medium_value_payments,471.42453615332914,Standard
CUS_0x2270,0x18199,August,imartea,35,075-00-2076,Scientist,17732.92,1333.8418005570477,7,8,23,8,"Not Specified, Auto Loan, Debt Consolidation Loan, Home Equity Loan, Student Loan, Mortgage Loan, Student Loan, and Not Specified",60,23,2.46,9.0,Bad,4963.83,24.617805608632736,9 Years and 4 Months,Yes,77.92988443551587,166.9441242250582,Low_spent_Small_value_payments,189.4018574490446,Poor
CUS_0x5a5e,0x11839,August,Joshual,26,120-69-3385,Manager,107437.53,8665.1275,4,4,9,1,Credit-Builder Loan,20,4,9.37,8.0,Good,50.07,40.168132813546464,15 Years and 11 Months,No,53479.0,154.51904093147456,High_spent_Medium_value_payments,906.9166058902936,Poor
CUS_0x54b7,0x21fd9,August,Stanleyx,39,403-79-7249,Mechanic,29269.81,2141.1508333333336,5,7,10,2,"Credit-Builder Loan, and Payday Loan",23,14,13.67,6.0,Standard,504.78,26.048357881682804,31 Years and 0 Months,Yes,39.1765638815655,248.42521746427656,Low_spent_Small_value_payments,216.5133019874913,Standard
CUS_0x3183,0x495d,August,Fletcherx,20,131-23-5866,Engineer,104708.79,8717.7325,0,3,1,3,"Not Specified, Not Specified, and Student Loan",1,10,8.1,8.0,Good,223.31,36.51133393421273,20 Years and 5 Months,NM,255.7449322277957,10000.0,Low_spent_Medium_value_payments,112.79657872116684,Good
CUS_0x56b9,0x15961,August,Nyambura-Mwauray,30,335-16-7428,Doctor,48644.8,4142.733333333334,6,6,5,4,"Credit-Builder Loan, Debt Consolidation Loan, Mortgage Loan, and Debt Consolidation Loan",7,10,3.12,2.0,Standard,539.35,29.441870334606666,31 Years and 11 Months,No,121.55867101136693,47.726125607050726,High_spent_Medium_value_payments,494.9885367149157,Standard
CUS_0x790a,0x1f201,August,Peteri,36,115-90-2610,Writer,88147.53,7477.6275,2,3,8,3,"Home Equity Loan, Home Equity Loan, and Personal Loan",14,3,11.78,4.0,Good,1416.48,37.75071271380368,29 Years and 3 Months,No,167.86805091991428,435.6006371304375,Low_spent_Medium_value_payments,424.29406194964827,Standard
CUS_0xab37,0x17869,August,Tarmo Virkip,42,619-06-3124,Lawyer,70956.8,6064.066666666668,6,6,32,6,"Personal Loan, Student Loan, Student Loan, Home Equity Loan, Credit-Builder Loan, and Not Specified",54,26,22.56,13.0,,2503.49,33.68988136222228,7 Years and 3 Months,Yes,271.60392872706814,537.2841381230261,Low_spent_Medium_value_payments,77.51859981657242,Standard
CUS_0x2d83,0x42f1,August,Abhijitn,18,#F%$D@*&8,Lawyer,15325.73,1181.1441666666667,6,8,30,5,"Debt Consolidation Loan, Mortgage Loan, Auto Loan, Mortgage Loan, and Auto Loan",31,21,15.49,11.0,Bad,4445.87,30.46478053277143,11 Years and 10 Months,Yes,61.85078441490701,62.5222197292976,,253.74141252246204,Standard
CUS_0x9b80,0x12301,August,Alistair Barra,24,155-73-5444,Journalist,31227.35,2547.2791666666667,4,6,6,3,"Auto Loan, Payday Loan, and Home Equity Loan",5,15,14.71,7.0,Standard,1257.27,28.08954226739834,11 Years and 5 Months,Yes,58.00291413785229,88.33803571501848,Low_spent_Large_value_payments,378.3869668137959,Standard
CUS_0xb380,0x1dca1,August,Poornima Guptaa,29,696-55-8105,Engineer,17723.52,1329.96,9,9,22,8,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, Not Specified, Mortgage Loan, Credit-Builder Loan, Student Loan, and Personal Loan",22,15,33.480000000000004,12.0,,2640.84,23.298188532401408,13 Years and 8 Months,Yes,110.43859184416912,74.90738223891344,Low_spent_Small_value_payments,237.65002591691743,Poor
CUS_0x1c89,0x16ec1,August,Tanyab,17,794-52-2242,Writer,8723.565,506.96375,1201,10,33,9,"Payday Loan, Payday Loan, Payday Loan, Mortgage Loan, Not Specified, Home Equity Loan, Personal Loan, Debt Consolidation Loan, and Credit-Builder Loan",45,25,16.6,14.0,Bad,4200.42,33.51217254362699,13 Years and 0 Months,Yes,45.16312883070099,18.583838342178773,Low_spent_Medium_value_payments,266.94940782712024,Standard
